nohup: ignoring input
Starting Power Logger...
2026-02-07 11:09:06.460626: 5323
2026-02-07 11:09:07.462246: 5323
2026-02-07 11:09:08.463876: 5223
2026-02-07 11:09:09.465125: 5323
2026-02-07 11:09:10.466785: 5323
2026-02-07 11:09:11.468454: 5323
2026-02-07 11:09:12.470101: 6191
2026-02-07 11:09:13.471753: 5323
2026-02-07 11:09:14.473392: 5323
2026-02-07 11:09:15.474612: 5223
2026-02-07 11:09:16.476218: 5323
2026-02-07 11:09:17.477854: 5323
2026-02-07 11:09:18.479497: 5323
2026-02-07 11:09:19.481106: 5122
2026-02-07 11:09:20.482725: 5323
2026-02-07 11:09:21.484312: 5122
2026-02-07 11:09:22.485965: 5323
2026-02-07 11:09:23.487555: 5122
2026-02-07 11:09:24.489213: 5223
2026-02-07 11:09:25.490810: 5122
2026-02-07 11:09:26.492467: 5323
2026-02-07 11:09:27.494103: 5323
2026-02-07 11:09:28.495768: 5323
2026-02-07 11:09:29.497449: 5323
2026-02-07 11:09:30.499053: 5323
2026-02-07 11:09:31.500718: 5323
2026-02-07 11:09:32.502331: 5323
2026-02-07 11:09:33.504083: 5323
2026-02-07 11:09:34.505753: 5323
2026-02-07 11:09:35.507416: 5122
2026-02-07 11:09:36.509084: 5223
2026-02-07 11:09:37.510746: 5323
2026-02-07 11:09:38.512482: 5323
2026-02-07 11:09:39.514134: 5323
2026-02-07 11:09:40.515795: 5323
2026-02-07 11:09:41.517454: 5323
2026-02-07 11:09:42.519062: 5323
2026-02-07 11:09:43.520657: 5323
2026-02-07 11:09:44.522304: 5323
2026-02-07 11:09:45.524000: 5323
2026-02-07 11:09:46.525651: 5323
2026-02-07 11:09:47.527241: 5323
2026-02-07 11:09:48.528895: 5323
2026-02-07 11:09:49.530525: 5223
2026-02-07 11:09:50.532176: 5323
2026-02-07 11:09:51.533788: 5323
2026-02-07 11:09:52.535407: 5323
2026-02-07 11:09:53.537077: 5323
2026-02-07 11:09:54.538372: 5323
2026-02-07 11:09:55.539649: 6191
2026-02-07 11:09:56.541248: 5323
2026-02-07 11:09:57.542867: 5323
2026-02-07 11:09:58.544498: 5323
2026-02-07 11:09:59.546105: 5323
2026-02-07 11:10:00.547716: 5323
2026-02-07 11:10:01.548982: 5707
2026-02-07 11:10:02.550599: 5323
2026-02-07 11:10:03.552205: 5222
2026-02-07 11:10:04.553501: 5323
2026-02-07 11:10:05.555118: 6191
2026-02-07 11:10:06.556750: 5323
2026-02-07 11:10:07.558369: 5323
2026-02-07 11:10:08.560037: 5323
2026-02-07 11:10:09.561680: 5323
2026-02-07 11:10:10.563312: 5323
2026-02-07 11:10:11.564928: 5223
2026-02-07 11:10:12.566546: 5323
2026-02-07 11:10:13.568170: 5122
2026-02-07 11:10:14.569794: 5223
2026-02-07 11:10:15.571424: 5323
2026-02-07 11:10:16.573049: 5323
2026-02-07 11:10:17.574813: 5323
2026-02-07 11:10:18.576434: 5323
2026-02-07 11:10:19.578092: 5323
2026-02-07 11:10:20.579735: 5122
2026-02-07 11:10:21.581371: 5323
2026-02-07 11:10:22.583025: 5323
2026-02-07 11:10:23.584681: 5122
2026-02-07 11:10:24.586328: 5323
2026-02-07 11:10:25.587996: 5323
2026-02-07 11:10:26.589645: 5323
2026-02-07 11:10:27.591216: 5323
2026-02-07 11:10:28.592817: 5323
2026-02-07 11:10:29.594446: 5122
2026-02-07 11:10:30.596068: 5323
2026-02-07 11:10:31.597700: 5323
2026-02-07 11:10:32.599337: 5323
2026-02-07 11:10:33.600955: 5323
2026-02-07 11:10:34.602585: 5323
2026-02-07 11:10:35.604184: 5323
2026-02-07 11:10:36.605797: 5323
2026-02-07 11:10:37.607394: 5323
2026-02-07 11:10:38.609018: 5323
2026-02-07 11:10:39.610658: 5323
2026-02-07 11:10:40.612284: 5323
2026-02-07 11:10:41.613507: 5323
2026-02-07 11:10:42.615105: 5323
2026-02-07 11:10:43.616721: 5323
2026-02-07 11:10:44.618377: 5223
2026-02-07 11:10:45.620035: 5323
2026-02-07 11:10:46.621654: 5122
2026-02-07 11:10:47.622888: 5122
2026-02-07 11:10:48.624613: 5223
2026-02-07 11:10:49.626237: 5122
2026-02-07 11:10:50.627853: 5323
2026-02-07 11:10:51.629483: 5323
2026-02-07 11:10:52.631127: 5323
2026-02-07 11:10:53.632775: 5223
2026-02-07 11:10:54.634390: 5223
2026-02-07 11:10:55.636061: 5122
2026-02-07 11:10:56.637716: 5323
2026-02-07 11:10:57.639394: 5323
2026-02-07 11:10:58.641004: 5323
2026-02-07 11:10:59.642644: 5323
2026-02-07 11:11:00.644251: 7238
2026-02-07 11:11:01.645911: 5988
2026-02-07 11:11:02.647516: 5707
2026-02-07 11:11:03.649154: 5323
2026-02-07 11:11:04.650817: 5323
2026-02-07 11:11:05.652441: 5323
2026-02-07 11:11:06.654076: 5323
2026-02-07 11:11:07.655744: 5323
2026-02-07 11:11:08.657391: 5323
2026-02-07 11:11:09.659007: 5323
2026-02-07 11:11:10.660662: 5323
2026-02-07 11:11:11.662309: 5323
2026-02-07 11:11:12.664010: 5323
2026-02-07 11:11:13.665630: 5323
2026-02-07 11:11:14.667250: 5323
2026-02-07 11:11:15.668864: 5323
2026-02-07 11:11:16.670481: 5323
2026-02-07 11:11:17.672107: 5323
2026-02-07 11:11:18.673704: 5323
2026-02-07 11:11:19.675359: 5323
2026-02-07 11:11:20.676998: 5223
2026-02-07 11:11:21.678636: 5424
2026-02-07 11:11:22.680258: 5323
2026-02-07 11:11:23.681879: 5323
2026-02-07 11:11:24.683512: 5323
2026-02-07 11:11:25.685163: 5323
2026-02-07 11:11:26.686428: 5323
2026-02-07 11:11:27.687702: 5323
2026-02-07 11:11:28.688997: 5323
2026-02-07 11:11:29.690611: 5323
2026-02-07 11:11:30.692236: 5323
2026-02-07 11:11:31.693863: 5323
2026-02-07 11:11:32.695488: 5323
2026-02-07 11:11:33.697119: 5323
2026-02-07 11:11:34.698756: 5323
2026-02-07 11:11:35.700393: 5323
2026-02-07 11:11:36.701994: 5223
2026-02-07 11:11:37.703618: 5323
2026-02-07 11:11:38.705242: 5223
2026-02-07 11:11:39.706864: 5323
2026-02-07 11:11:40.708500: 5323
2026-02-07 11:11:41.710147: 5223
2026-02-07 11:11:42.711801: 5323
2026-02-07 11:11:43.713432: 5323
2026-02-07 11:11:44.715064: 5323
2026-02-07 11:11:45.716711: 5323
2026-02-07 11:11:46.718329: 5323
2026-02-07 11:11:47.720006: 5323
2026-02-07 11:11:48.721631: 5323
2026-02-07 11:11:49.723306: 5323
2026-02-07 11:11:50.724957: 5323
2026-02-07 11:11:51.726604: 5323
2026-02-07 11:11:52.728220: 5323
2026-02-07 11:11:53.729842: 5707
2026-02-07 11:11:54.731480: 5323
2026-02-07 11:11:55.733098: 5323
2026-02-07 11:11:56.734736: 5323
2026-02-07 11:11:57.736350: 5323
2026-02-07 11:11:58.737951: 5323
2026-02-07 11:11:59.739556: 5323
2026-02-07 11:12:00.741176: 7340
2026-02-07 11:12:01.742811: 5707
2026-02-07 11:12:02.744428: 5323
2026-02-07 11:12:03.746028: 5323
2026-02-07 11:12:04.747646: 5323
2026-02-07 11:12:05.749259: 5223
2026-02-07 11:12:06.750875: 5323
2026-02-07 11:12:07.752151: 5223
2026-02-07 11:12:08.753804: 5222
2026-02-07 11:12:09.755433: 5323
2026-02-07 11:12:10.757077: 5323
2026-02-07 11:12:11.758731: 5323
2026-02-07 11:12:12.760015: 5323
2026-02-07 11:12:13.761654: 5323
2026-02-07 11:12:14.763247: 5323
2026-02-07 11:12:15.764840: 5323
2026-02-07 11:12:16.766466: 5122
2026-02-07 11:12:17.768095: 5223
2026-02-07 11:12:18.769746: 5323
2026-02-07 11:12:19.771395: 5223
2026-02-07 11:12:20.773050: 5323
2026-02-07 11:12:21.774712: 5122
2026-02-07 11:12:22.776435: 5323
2026-02-07 11:12:23.778062: 5323
2026-02-07 11:12:24.779678: 5323
2026-02-07 11:12:25.781305: 5323
2026-02-07 11:12:26.782940: 5323
2026-02-07 11:12:27.784586: 5323
2026-02-07 11:12:28.786246: 5323
2026-02-07 11:12:29.787946: 5323
2026-02-07 11:12:30.789555: 5323
2026-02-07 11:12:31.791195: 5122
2026-02-07 11:12:32.792781: 5424
2026-02-07 11:12:33.794399: 5323
2026-02-07 11:12:34.796058: 5323
2026-02-07 11:12:35.797712: 5323
2026-02-07 11:12:36.799338: 5223
2026-02-07 11:12:37.801005: 5122
2026-02-07 11:12:38.802668: 5323
2026-02-07 11:12:39.804318: 5323
2026-02-07 11:12:40.805576: 5323
2026-02-07 11:12:41.807187: 5223
2026-02-07 11:12:42.808395: 5323
2026-02-07 11:12:43.809623: 5323
2026-02-07 11:12:44.811199: 5323
2026-02-07 11:12:45.812837: 5323
2026-02-07 11:12:46.814490: 5323
2026-02-07 11:12:47.816103: 5323
2026-02-07 11:12:48.817751: 5323
2026-02-07 11:12:49.819405: 5222
2026-02-07 11:12:50.821016: 5323
2026-02-07 11:12:51.822664: 5323
2026-02-07 11:12:52.824363: 5223
2026-02-07 11:12:53.825989: 5323
2026-02-07 11:12:54.827655: 5323
2026-02-07 11:12:55.828977: 5323
2026-02-07 11:12:56.830615: 5323
2026-02-07 11:12:57.832276: 5323
2026-02-07 11:12:58.833619: 5223
2026-02-07 11:12:59.835261: 5323
2026-02-07 11:13:00.836972: 7440
2026-02-07 11:13:01.838616: 5808
2026-02-07 11:13:02.840236: 5323
2026-02-07 11:13:03.841485: 5223
2026-02-07 11:13:04.843125: 5222
2026-02-07 11:13:05.844754: 5323
2026-02-07 11:13:06.846350: 5323
2026-02-07 11:13:07.848013: 5223
2026-02-07 11:13:08.849646: 5122
2026-02-07 11:13:09.851270: 5223
2026-02-07 11:13:10.852995: 5323
2026-02-07 11:13:11.854662: 5223
2026-02-07 11:13:12.856308: 5323
2026-02-07 11:13:13.857936: 5323
2026-02-07 11:13:14.859582: 5323
2026-02-07 11:13:15.861224: 5323
2026-02-07 11:13:16.862891: 5323
2026-02-07 11:13:17.864545: 5223
2026-02-07 11:13:18.866317: 6392
2026-02-07 11:13:19.868011: 7643
2026-02-07 11:13:20.869915: 7440
2026-02-07 11:13:21.871556: 5707
2026-02-07 11:13:22.873221: 5707
2026-02-07 11:13:23.874866: 5323
2026-02-07 11:13:24.876489: 5323
2026-02-07 11:13:25.878129: 5223
2026-02-07 11:13:26.879768: 5323
2026-02-07 11:13:27.881389: 5323
2026-02-07 11:13:28.883003: 5424
2026-02-07 11:13:29.884734: 5323
2026-02-07 11:13:30.886443: 5223
2026-02-07 11:13:31.888155: 5323
2026-02-07 11:13:32.889816: 5323
2026-02-07 11:13:33.891420: 5323
2026-02-07 11:13:34.893066: 5323
2026-02-07 11:13:35.894699: 5323
2026-02-07 11:13:36.896343: 5323
2026-02-07 11:13:37.897968: 5323
2026-02-07 11:13:38.899616: 5323
2026-02-07 11:13:39.901267: 5323
2026-02-07 11:13:40.902908: 5323
2026-02-07 11:13:41.904573: 5323
2026-02-07 11:13:42.906228: 5323
2026-02-07 11:13:43.907853: 5223
2026-02-07 11:13:44.909092: 5323
2026-02-07 11:13:45.910714: 5223
2026-02-07 11:13:46.912360: 5222
2026-02-07 11:13:47.914002: 5323
2026-02-07 11:13:48.915646: 5122
2026-02-07 11:13:49.917281: 5223
2026-02-07 11:13:50.918873: 5122
2026-02-07 11:13:51.920471: 5122
2026-02-07 11:13:52.922110: 5323
2026-02-07 11:13:53.923740: 5323
2026-02-07 11:13:54.925380: 5323
2026-02-07 11:13:55.926994: 5122
2026-02-07 11:13:56.928611: 5223
2026-02-07 11:13:57.930268: 5323
2026-02-07 11:13:58.931958: 5323
2026-02-07 11:13:59.933562: 5323
2026-02-07 11:14:00.935199: 7157
2026-02-07 11:14:01.936829: 5707
2026-02-07 11:14:02.938463: 5323
2026-02-07 11:14:03.940168: 5323
2026-02-07 11:14:04.941434: 5323
2026-02-07 11:14:05.943068: 5323
2026-02-07 11:14:06.944709: 5323
2026-02-07 11:14:07.946324: 5323
2026-02-07 11:14:08.947982: 5323
2026-02-07 11:14:09.949609: 5323
2026-02-07 11:14:10.951222: 5323
2026-02-07 11:14:11.952849: 5323
2026-02-07 11:14:12.954101: 5323
2026-02-07 11:14:13.955359: 5323
2026-02-07 11:14:14.956599: 5323
2026-02-07 11:14:15.957846: 5323
2026-02-07 11:14:16.959484: 5323
2026-02-07 11:14:17.961121: 5323
2026-02-07 11:14:18.962756: 5323
2026-02-07 11:14:19.964393: 5323
2026-02-07 11:14:20.966035: 5323
2026-02-07 11:14:21.967662: 5323
2026-02-07 11:14:22.969299: 5323
2026-02-07 11:14:23.970952: 5323
2026-02-07 11:14:24.972556: 5223
2026-02-07 11:14:25.974163: 5323
2026-02-07 11:14:26.975774: 5323
2026-02-07 11:14:27.977408: 5323
2026-02-07 11:14:28.979029: 5323
2026-02-07 11:14:29.980295: 5323
2026-02-07 11:14:30.981557: 5223
2026-02-07 11:14:31.983196: 5323
2026-02-07 11:14:32.984795: 5223
2026-02-07 11:14:33.986440: 5122
2026-02-07 11:14:34.988077: 5323
2026-02-07 11:14:35.989692: 5323
2026-02-07 11:14:36.991325: 5323
2026-02-07 11:14:37.992915: 5122
2026-02-07 11:14:38.994516: 5323
2026-02-07 11:14:39.996156: 5323
2026-02-07 11:14:40.997775: 5323
2026-02-07 11:14:41.999402: 5323
2026-02-07 11:14:43.001027: 5323
2026-02-07 11:14:44.002639: 5323
2026-02-07 11:14:45.004254: 5323
2026-02-07 11:14:46.005877: 5323
2026-02-07 11:14:47.007494: 5323
2026-02-07 11:14:48.009120: 5323
2026-02-07 11:14:49.010721: 5223
2026-02-07 11:14:50.012037: 5323
2026-02-07 11:14:51.013650: 5122
2026-02-07 11:14:52.015265: 5323
2026-02-07 11:14:53.016887: 5323
2026-02-07 11:14:54.018509: 5323
2026-02-07 11:14:55.020110: 5323
2026-02-07 11:14:56.021814: 5223
2026-02-07 11:14:57.023436: 5323
2026-02-07 11:14:58.025047: 5323
2026-02-07 11:14:59.026802: 5323
2026-02-07 11:15:00.028491: 5323
2026-02-07 11:15:01.030147: 7058
2026-02-07 11:15:02.031771: 6190
2026-02-07 11:15:03.033413: 5323
2026-02-07 11:15:04.035057: 5323
2026-02-07 11:15:05.036650: 5323
2026-02-07 11:15:06.038299: 5323
2026-02-07 11:15:07.039989: 5323
2026-02-07 11:15:08.041627: 5323
2026-02-07 11:15:09.043284: 5323
2026-02-07 11:15:10.044895: 5323
2026-02-07 11:15:11.046550: 5323
2026-02-07 11:15:12.048203: 5323
2026-02-07 11:15:13.049844: 5323
2026-02-07 11:15:14.051472: 5323
2026-02-07 11:15:15.053108: 5323
2026-02-07 11:15:16.054371: 5323
2026-02-07 11:15:17.056049: 5323
2026-02-07 11:15:18.057687: 5323
2026-02-07 11:15:19.059311: 5323
2026-02-07 11:15:20.060948: 5323
2026-02-07 11:15:21.062181: 5323
2026-02-07 11:15:22.063830: 5323
2026-02-07 11:15:23.065431: 5323
2026-02-07 11:15:24.067051: 5122
2026-02-07 11:15:25.068673: 5323
2026-02-07 11:15:26.070288: 5323
2026-02-07 11:15:27.071982: 5223
2026-02-07 11:15:28.073620: 5323
2026-02-07 11:15:29.075258: 5323
2026-02-07 11:15:30.076909: 5323
2026-02-07 11:15:31.078526: 5323
2026-02-07 11:15:32.080138: 5323
2026-02-07 11:15:33.081756: 5323
2026-02-07 11:15:34.083381: 5222
2026-02-07 11:15:35.085003: 5323
2026-02-07 11:15:36.086624: 5122
2026-02-07 11:15:37.088251: 5223
2026-02-07 11:15:38.089876: 5323
2026-02-07 11:15:39.091505: 5323
2026-02-07 11:15:40.093142: 5323
2026-02-07 11:15:41.094755: 5323
2026-02-07 11:15:42.096386: 5323
2026-02-07 11:15:43.098007: 5323
2026-02-07 11:15:44.099624: 5323
2026-02-07 11:15:45.100893: 5323
2026-02-07 11:15:46.102519: 5323
2026-02-07 11:15:47.104150: 5323
2026-02-07 11:15:48.105754: 5323
2026-02-07 11:15:49.107403: 5323
2026-02-07 11:15:50.109049: 5323
2026-02-07 11:15:51.110706: 5323
2026-02-07 11:15:52.112385: 5323
2026-02-07 11:15:53.113998: 5323
2026-02-07 11:15:54.115611: 5323
2026-02-07 11:15:55.117245: 5323
2026-02-07 11:15:56.118895: 5323
2026-02-07 11:15:57.120555: 5323
2026-02-07 11:15:58.122194: 5323
2026-02-07 11:15:59.123816: 5323
2026-02-07 11:16:00.125095: 5323
2026-02-07 11:16:01.126328: 6674
2026-02-07 11:16:02.127574: 5707
2026-02-07 11:16:03.129220: 5323
2026-02-07 11:16:04.130850: 5323
2026-02-07 11:16:05.132486: 5323
2026-02-07 11:16:06.134109: 5223
2026-02-07 11:16:07.135368: 5323
2026-02-07 11:16:08.137033: 5323
2026-02-07 11:16:09.138658: 5323
2026-02-07 11:16:10.140265: 5323
2026-02-07 11:16:11.141900: 5323
2026-02-07 11:16:12.143558: 5323
2026-02-07 11:16:13.145218: 5323
2026-02-07 11:16:14.146833: 5323
2026-02-07 11:16:15.148473: 5323
2026-02-07 11:16:16.150133: 5323
2026-02-07 11:16:17.151764: 5323
2026-02-07 11:16:18.153377: 5323
2026-02-07 11:16:19.155018: 5323
2026-02-07 11:16:20.156653: 5323
2026-02-07 11:16:21.158337: 5323
2026-02-07 11:16:22.160051: 5323
2026-02-07 11:16:23.161701: 5323
2026-02-07 11:16:24.163370: 5323
2026-02-07 11:16:25.165035: 5323
2026-02-07 11:16:26.166696: 5707
2026-02-07 11:16:27.168368: 5323
2026-02-07 11:16:28.170028: 5323
2026-02-07 11:16:29.171666: 5323
2026-02-07 11:16:30.173334: 5323
2026-02-07 11:16:31.175004: 5323
2026-02-07 11:16:32.176669: 5323
2026-02-07 11:16:33.177893: 5323
2026-02-07 11:16:34.179529: 5323
2026-02-07 11:16:35.181181: 5323
2026-02-07 11:16:36.182788: 5323
2026-02-07 11:16:37.184406: 5323
2026-02-07 11:16:38.186011: 5223
2026-02-07 11:16:39.187647: 5323
2026-02-07 11:16:40.189262: 5323
2026-02-07 11:16:41.190917: 5323
2026-02-07 11:16:42.192221: 5323
2026-02-07 11:16:43.193356: 8373
2026-02-07 11:16:44.195229: 8474
2026-02-07 11:16:45.196019: 7198
2026-02-07 11:16:46.197714: 7203
2026-02-07 11:16:47.198999: 6593
2026-02-07 11:16:48.200114: 7767
2026-02-07 11:16:49.201437: 8836
2026-02-07 11:16:50.202548: 8453
2026-02-07 11:16:51.203877: 7990
2026-02-07 11:16:52.205165: 8453
2026-02-07 11:16:53.206311: 9240
2026-02-07 11:16:54.207645: 9240
2026-02-07 11:16:55.208958: 9623
2026-02-07 11:16:56.210297: 8091
2026-02-07 11:16:57.211633: 9160
2026-02-07 11:16:58.212972: 9543
2026-02-07 11:16:59.214765: 9160
2026-02-07 11:17:00.216090: 6493
2026-02-07 11:17:01.217446: 8453
2026-02-07 11:17:02.219269: 8958
2026-02-07 11:17:03.220793: 8575
2026-02-07 11:17:04.222092: 8373
2026-02-07 11:17:05.223460: 8272
2026-02-07 11:17:06.224900: 8272
2026-02-07 11:17:07.226716: 8272
2026-02-07 11:17:08.228530: 8272
2026-02-07 11:17:09.229675: 8272
2026-02-07 11:17:10.230800: 8756
2026-02-07 11:17:11.232474: 9623
2026-02-07 11:17:12.234192: 6190
2026-02-07 11:17:13.235983: 5323
2026-02-07 11:17:14.237556: 5323
2026-02-07 11:17:15.239358: 5323
2026-02-07 11:17:16.241038: 5323
2026-02-07 11:17:17.242740: 5323
2026-02-07 11:17:18.244417: 5323
2026-02-07 11:17:19.246129: 5424
2026-02-07 11:17:20.247801: 5625
2026-02-07 11:17:21.249491: 5625
2026-02-07 11:17:22.251135: 5625
2026-02-07 11:17:23.252801: 5625
2026-02-07 11:17:24.254521: 5625
2026-02-07 11:17:25.256199: 5726
2026-02-07 11:17:26.257861: 5625
2026-02-07 11:17:27.259517: 6311
2026-02-07 11:17:28.261176: 5424
2026-02-07 11:17:29.262819: 5323
2026-02-07 11:17:30.264466: 5323
2026-02-07 11:17:31.266134: 5323
2026-02-07 11:17:32.267789: 5323
2026-02-07 11:17:33.269415: 5323
2026-02-07 11:17:34.271061: 5323
2026-02-07 11:17:35.272713: 5323
2026-02-07 11:17:36.274348: 5223
2026-02-07 11:17:37.276078: 5323
2026-02-07 11:17:38.277735: 5323
2026-02-07 11:17:39.278990: 5323
2026-02-07 11:17:40.280657: 5323
2026-02-07 11:17:41.282315: 5323
2026-02-07 11:17:42.284128: 5223
2026-02-07 11:17:43.285789: 6311
2026-02-07 11:17:44.287070: 5625
2026-02-07 11:17:45.288376: 5625
2026-02-07 11:17:46.290031: 5625
2026-02-07 11:17:47.291677: 5625
2026-02-07 11:17:48.293433: 5625
2026-02-07 11:17:49.295090: 5726
2026-02-07 11:17:50.296732: 5424
2026-02-07 11:17:51.298393: 5323
2026-02-07 11:17:52.300393: 5323
2026-02-07 11:17:53.301689: 5908
2026-02-07 11:17:54.303340: 5323
2026-02-07 11:17:55.304606: 5323
2026-02-07 11:17:56.306264: 5323
2026-02-07 11:17:57.307924: 5323
2026-02-07 11:17:58.309537: 5424
2026-02-07 11:17:59.311171: 5323
2026-02-07 11:18:00.312951: 5323
2026-02-07 11:18:01.314578: 6573
2026-02-07 11:18:02.315861: 5707
2026-02-07 11:18:03.317519: 5323
2026-02-07 11:18:04.319139: 5323
2026-02-07 11:18:05.320772: 5323
2026-02-07 11:18:06.322399: 5223
2026-02-07 11:18:07.324116: 5323
2026-02-07 11:18:08.325750: 5323
2026-02-07 11:18:09.327415: 5323
2026-02-07 11:18:10.329091: 5323
2026-02-07 11:18:11.330706: 5323
2026-02-07 11:18:12.332345: 5323
2026-02-07 11:18:13.334027: 5122
2026-02-07 11:18:14.335685: 5323
2026-02-07 11:18:15.337338: 5122
2026-02-07 11:18:16.338941: 5323
2026-02-07 11:18:17.340598: 5222
2026-02-07 11:18:18.342258: 5122
2026-02-07 11:18:19.343997: 5323
2026-02-07 11:18:20.345683: 5323
2026-02-07 11:18:21.347336: 5323
2026-02-07 11:18:22.349004: 5323
2026-02-07 11:18:23.350643: 5323
2026-02-07 11:18:24.352291: 5122
2026-02-07 11:18:25.353552: 5223
2026-02-07 11:18:26.355248: 5323
2026-02-07 11:18:27.356960: 5323
2026-02-07 11:18:28.358629: 5323
2026-02-07 11:18:29.360317: 5323
2026-02-07 11:18:30.361633: 5122
2026-02-07 11:18:31.363275: 5323
2026-02-07 11:18:32.364960: 5323
2026-02-07 11:18:33.366634: 5323
2026-02-07 11:18:34.368391: 5323
2026-02-07 11:18:35.370044: 5323
2026-02-07 11:18:36.371699: 5323
2026-02-07 11:18:37.373385: 5122
2026-02-07 11:18:38.374665: 5223
2026-02-07 11:18:39.375955: 5323
2026-02-07 11:18:40.377267: 5323
2026-02-07 11:18:41.378982: 5323
2026-02-07 11:18:42.380681: 5323
2026-02-07 11:18:43.382349: 5323
2026-02-07 11:18:44.384090: 5323
2026-02-07 11:18:45.385768: 5323
2026-02-07 11:18:46.387432: 5323
2026-02-07 11:18:47.389087: 5323
2026-02-07 11:18:48.390784: 5323
2026-02-07 11:18:49.392101: 5323
2026-02-07 11:18:50.393814: 5323
2026-02-07 11:18:51.395475: 5323
2026-02-07 11:18:52.397147: 5323
2026-02-07 11:18:53.398799: 5323
2026-02-07 11:18:54.400463: 5323
2026-02-07 11:18:55.402107: 5323
2026-02-07 11:18:56.403823: 5223
2026-02-07 11:18:57.405484: 5323
2026-02-07 11:18:58.407120: 5323
2026-02-07 11:18:59.408862: 5323
2026-02-07 11:19:00.410594: 5323
2026-02-07 11:19:01.412260: 6573
2026-02-07 11:19:02.413953: 5606
2026-02-07 11:19:03.415595: 5222
2026-02-07 11:19:04.417251: 5323
2026-02-07 11:19:05.418914: 5222
2026-02-07 11:19:06.420590: 5323
2026-02-07 11:19:07.422271: 5323
2026-02-07 11:19:08.423980: 5323
2026-02-07 11:19:09.425658: 5323
2026-02-07 11:19:10.427364: 5323
2026-02-07 11:19:11.428582: 5323
2026-02-07 11:19:12.430230: 5323
2026-02-07 11:19:13.431933: 5323
2026-02-07 11:19:14.433536: 5323
2026-02-07 11:19:15.434825: 5323
2026-02-07 11:19:16.436158: 5323
2026-02-07 11:19:17.437811: 5323
2026-02-07 11:19:18.439490: 5222
2026-02-07 11:19:19.441141: 5223
2026-02-07 11:19:20.442821: 5122
2026-02-07 11:19:21.444483: 5323
2026-02-07 11:19:22.446164: 5323
2026-02-07 11:19:23.447867: 5323
2026-02-07 11:19:24.449514: 5223
2026-02-07 11:19:25.451196: 5323
2026-02-07 11:19:26.452455: 5223
2026-02-07 11:19:27.454116: 5323
2026-02-07 11:19:28.455793: 5323
2026-02-07 11:19:29.457449: 5323
2026-02-07 11:19:30.459087: 5323
2026-02-07 11:19:31.460757: 5223
2026-02-07 11:19:32.462438: 5323
2026-02-07 11:19:33.464142: 5323
2026-02-07 11:19:34.465810: 5323
2026-02-07 11:19:35.467088: 5323
2026-02-07 11:19:36.468358: 5323
2026-02-07 11:19:37.470018: 5323
2026-02-07 11:19:38.471690: 5223
2026-02-07 11:19:39.473339: 5323
2026-02-07 11:19:40.475025: 5323
2026-02-07 11:19:41.476680: 5122
2026-02-07 11:19:42.478345: 5323
2026-02-07 11:19:43.480083: 5323
2026-02-07 11:19:44.481713: 5122
2026-02-07 11:19:45.483402: 5223
2026-02-07 11:19:46.484620: 5323
2026-02-07 11:19:47.486257: 5323
2026-02-07 11:19:48.487955: 5323
2026-02-07 11:19:49.489598: 5323
2026-02-07 11:19:50.491259: 5323
2026-02-07 11:19:51.492911: 5122
2026-02-07 11:19:52.494575: 5323
2026-02-07 11:19:53.496211: 5122
2026-02-07 11:19:54.497875: 5323
2026-02-07 11:19:55.499527: 5223
2026-02-07 11:19:56.500881: 5323
2026-02-07 11:19:57.502569: 5424
2026-02-07 11:19:58.504230: 5323
2026-02-07 11:19:59.505893: 5323
2026-02-07 11:20:00.507627: 5323
2026-02-07 11:20:01.509307: 6573
2026-02-07 11:20:02.510624: 5707
2026-02-07 11:20:03.512334: 5323
2026-02-07 11:20:04.513991: 5323
2026-02-07 11:20:05.515692: 5323
2026-02-07 11:20:06.517345: 5323
2026-02-07 11:20:07.519038: 5323
2026-02-07 11:20:08.520723: 5323
2026-02-07 11:20:09.522370: 5323
2026-02-07 11:20:10.524103: 5323
2026-02-07 11:20:11.525765: 5323
2026-02-07 11:20:12.527445: 5223
2026-02-07 11:20:13.529141: 5323
2026-02-07 11:20:14.530788: 5223
2026-02-07 11:20:15.532598: 5323
2026-02-07 11:20:16.534266: 5323
2026-02-07 11:20:17.536027: 5323
