nohup: ignoring input
Starting Power Logger...
2026-02-07 17:19:58.158430: 5206
2026-02-07 17:19:59.159554: 5196
2026-02-07 17:20:00.160685: 5196
2026-02-07 17:20:01.161273: 5196
2026-02-07 17:20:02.162394: 5206
2026-02-07 17:20:03.163543: 5232
2026-02-07 17:20:04.164670: 5196
2026-02-07 17:20:05.165312: 5196
2026-02-07 17:20:06.166437: 5196
2026-02-07 17:20:07.167559: 5196
2026-02-07 17:20:08.168673: 5196
2026-02-07 17:20:09.169307: 5107
2026-02-07 17:20:10.170445: 5196
2026-02-07 17:20:11.171565: 5232
2026-02-07 17:20:12.172690: 5196
2026-02-07 17:20:13.173247: 5206
2026-02-07 17:20:14.174400: 5160
2026-02-07 17:20:15.175612: 5196
2026-02-07 17:20:16.176744: 5196
2026-02-07 17:20:17.177309: 5196
2026-02-07 17:20:18.178437: 5196
2026-02-07 17:20:19.179593: 5196
2026-02-07 17:20:20.180725: 5196
2026-02-07 17:20:21.181237: 5206
2026-02-07 17:20:22.182433: 5196
2026-02-07 17:20:23.183593: 5206
2026-02-07 17:20:24.184722: 5196
2026-02-07 17:20:25.185277: 5196
2026-02-07 17:20:26.186406: 5196
2026-02-07 17:20:27.187580: 5196
2026-02-07 17:20:28.188773: 5170
2026-02-07 17:20:29.189240: 5160
2026-02-07 17:20:30.190392: 5196
2026-02-07 17:20:31.191511: 5196
2026-02-07 17:20:32.192652: 5196
2026-02-07 17:20:33.193248: 5196
2026-02-07 17:20:34.194394: 5196
2026-02-07 17:20:35.195560: 5196
2026-02-07 17:20:36.196689: 5232
2026-02-07 17:20:37.197238: 5196
2026-02-07 17:20:38.198372: 5196
2026-02-07 17:20:39.199550: 5143
2026-02-07 17:20:40.200798: 5134
2026-02-07 17:20:41.201309: 5134
2026-02-07 17:20:42.202501: 5196
2026-02-07 17:20:43.203624: 5196
2026-02-07 17:20:44.204796: 5232
2026-02-07 17:20:45.205237: 5196
2026-02-07 17:20:46.206432: 5206
2026-02-07 17:20:47.207577: 5196
2026-02-07 17:20:48.208719: 5196
2026-02-07 17:20:49.209327: 5241
2026-02-07 17:20:50.210488: 5170
2026-02-07 17:20:51.211620: 5170
2026-02-07 17:20:52.212764: 5134
2026-02-07 17:20:53.213263: 5160
2026-02-07 17:20:54.214413: 5206
2026-02-07 17:20:55.215641: 5196
2026-02-07 17:20:56.216863: 5232
2026-02-07 17:20:57.217332: 5160
2026-02-07 17:20:58.218572: 5170
2026-02-07 17:20:59.219776: 5170
2026-02-07 17:21:00.220945: 5143
2026-02-07 17:21:01.221300: 5170
2026-02-07 17:21:02.222440: 5134
2026-02-07 17:21:03.223591: 5215
2026-02-07 17:21:04.224770: 5170
2026-02-07 17:21:05.225305: 5098
2026-02-07 17:21:06.226555: 5062
2026-02-07 17:21:07.227759: 5206
2026-02-07 17:21:08.228959: 5206
2026-02-07 17:21:09.229301: 5170
2026-02-07 17:21:10.230539: 5206
2026-02-07 17:21:11.231777: 5241
2026-02-07 17:21:12.233010: 5160
2026-02-07 17:21:13.233286: 5241
2026-02-07 17:21:14.234519: 5170
2026-02-07 17:21:15.235704: 5170
2026-02-07 17:21:16.236924: 5206
2026-02-07 17:21:17.237321: 5241
2026-02-07 17:21:18.238549: 5241
2026-02-07 17:21:19.239722: 5206
2026-02-07 17:21:20.240926: 5206
2026-02-07 17:21:21.241325: 5241
2026-02-07 17:21:22.242513: 5170
2026-02-07 17:21:23.243654: 5170
2026-02-07 17:21:24.244835: 5134
2026-02-07 17:21:25.245347: 5098
2026-02-07 17:21:26.246488: 5134
2026-02-07 17:21:27.247625: 5206
2026-02-07 17:21:28.248771: 5170
2026-02-07 17:21:29.249363: 5170
2026-02-07 17:21:30.250584: 5241
2026-02-07 17:21:31.251794: 5098
2026-02-07 17:21:32.252955: 5098
2026-02-07 17:21:33.253276: 5277
2026-02-07 17:21:34.254432: 5134
2026-02-07 17:21:35.255607: 5170
2026-02-07 17:21:36.256870: 5170
2026-02-07 17:21:37.257255: 5107
2026-02-07 17:21:38.258719: 5206
2026-02-07 17:21:39.259936: 4195
2026-02-07 17:21:40.261169: 5232
2026-02-07 17:21:41.262367: 5232
2026-02-07 17:21:42.263513: 5196
2026-02-07 17:21:43.264650: 5206
2026-02-07 17:21:44.265246: 5196
2026-02-07 17:21:45.266369: 5196
2026-02-07 17:21:46.267494: 5196
2026-02-07 17:21:47.268620: 5196
2026-02-07 17:21:48.269239: 5196
2026-02-07 17:21:49.270413: 5196
2026-02-07 17:21:50.271596: 5196
2026-02-07 17:21:51.272802: 5196
2026-02-07 17:21:52.273243: 5196
2026-02-07 17:21:53.274368: 5196
2026-02-07 17:21:54.275511: 5196
2026-02-07 17:21:55.276656: 5170
2026-02-07 17:21:56.277279: 5196
2026-02-07 17:21:57.278508: 5206
2026-02-07 17:21:58.279699: 5134
2026-02-07 17:21:59.280922: 5134
2026-02-07 17:22:00.281262: 5170
2026-02-07 17:22:01.282474: 5206
2026-02-07 17:22:02.283682: 5170
2026-02-07 17:22:03.284905: 5170
2026-02-07 17:22:04.285259: 5170
2026-02-07 17:22:05.286443: 5134
2026-02-07 17:22:06.287585: 5170
2026-02-07 17:22:07.288812: 5170
2026-02-07 17:22:08.289320: 5134
2026-02-07 17:22:09.290485: 5098
2026-02-07 17:22:10.291730: 5241
2026-02-07 17:22:11.292914: 5160
2026-02-07 17:22:12.293305: 5170
2026-02-07 17:22:13.294473: 5170
2026-02-07 17:22:14.295703: 4981
2026-02-07 17:22:15.296957: 5134
2026-02-07 17:22:16.297276: 5098
2026-02-07 17:22:17.298474: 5206
2026-02-07 17:22:18.299636: 5196
2026-02-07 17:22:19.300790: 5206
2026-02-07 17:22:20.301257: 5206
2026-02-07 17:22:21.302425: 5241
2026-02-07 17:22:22.303570: 5206
2026-02-07 17:22:23.304885: 5206
2026-02-07 17:22:24.305343: 5179
2026-02-07 17:22:25.306498: 5143
2026-02-07 17:22:26.307680: 5071
2026-02-07 17:22:27.308845: 5134
2026-02-07 17:22:28.309326: 5206
2026-02-07 17:22:29.310551: 5215
2026-02-07 17:22:30.311697: 5098
2026-02-07 17:22:31.312899: 5107
2026-02-07 17:22:32.313329: 5098
2026-02-07 17:22:33.314475: 5098
2026-02-07 17:22:34.315675: 5035
2026-02-07 17:22:35.316907: 5170
2026-02-07 17:22:36.317298: 5071
2026-02-07 17:22:37.318467: 5170
2026-02-07 17:22:38.319691: 5062
2026-02-07 17:22:39.320841: 5134
2026-02-07 17:22:40.321269: 5134
2026-02-07 17:22:41.322479: 5241
2026-02-07 17:22:42.323688: 5098
2026-02-07 17:22:43.324915: 5170
2026-02-07 17:22:44.325241: 5170
2026-02-07 17:22:45.326413: 5196
2026-02-07 17:22:46.327540: 5196
2026-02-07 17:22:47.328738: 5196
2026-02-07 17:22:48.329308: 5196
2026-02-07 17:22:49.330468: 5196
2026-02-07 17:22:50.331592: 5206
2026-02-07 17:22:51.332786: 5206
2026-02-07 17:22:52.333305: 5196
2026-02-07 17:22:53.334449: 5196
2026-02-07 17:22:54.335639: 5206
2026-02-07 17:22:55.336782: 5206
2026-02-07 17:22:56.337322: 5206
2026-02-07 17:22:57.338442: 5206
2026-02-07 17:22:58.339563: 5196
2026-02-07 17:22:59.340688: 5206
2026-02-07 17:23:00.341280: 5170
2026-02-07 17:23:01.342402: 5196
2026-02-07 17:23:02.343595: 5170
2026-02-07 17:23:03.344797: 5232
2026-02-07 17:23:04.345279: 5196
2026-02-07 17:23:05.346409: 5196
2026-02-07 17:23:06.347561: 5232
2026-02-07 17:23:07.348753: 5206
2026-02-07 17:23:08.349292: 5206
2026-02-07 17:23:09.350468: 5170
2026-02-07 17:23:10.351592: 5206
2026-02-07 17:23:11.352788: 5196
2026-02-07 17:23:12.353237: 5196
2026-02-07 17:23:13.354364: 5160
2026-02-07 17:23:14.355669: 5196
2026-02-07 17:23:15.356882: 5196
2026-02-07 17:23:16.357312: 5206
2026-02-07 17:23:17.358489: 5196
2026-02-07 17:23:18.359623: 5206
2026-02-07 17:23:19.360752: 5206
2026-02-07 17:23:20.361291: 5196
2026-02-07 17:23:21.362422: 5241
2026-02-07 17:23:22.363622: 5241
2026-02-07 17:23:23.364754: 5196
2026-02-07 17:23:24.365238: 5206
2026-02-07 17:23:25.366364: 5196
2026-02-07 17:23:26.367550: 5160
2026-02-07 17:23:27.368690: 5196
2026-02-07 17:23:28.369244: 5206
2026-02-07 17:23:29.370375: 5232
2026-02-07 17:23:30.371561: 5196
2026-02-07 17:23:31.372685: 5196
2026-02-07 17:23:32.373240: 5241
2026-02-07 17:23:33.374458: 5134
2026-02-07 17:23:34.375644: 5170
2026-02-07 17:23:35.376806: 5026
2026-02-07 17:23:36.377293: 5170
2026-02-07 17:23:37.378504: 5062
2026-02-07 17:23:38.379647: 5134
2026-02-07 17:23:39.380853: 5107
2026-02-07 17:23:40.381248: 5170
2026-02-07 17:23:41.382414: 5107
2026-02-07 17:23:42.383582: 5134
2026-02-07 17:23:43.384817: 5170
2026-02-07 17:23:44.385338: 5170
2026-02-07 17:23:45.386574: 5170
2026-02-07 17:23:46.387799: 5107
2026-02-07 17:23:47.388929: 5196
2026-02-07 17:23:48.389321: 5170
2026-02-07 17:23:49.390511: 5206
2026-02-07 17:23:50.391666: 5134
2026-02-07 17:23:51.392883: 5170
2026-02-07 17:23:52.393258: 5206
2026-02-07 17:23:53.394424: 5170
2026-02-07 17:23:54.395660: 5179
2026-02-07 17:23:55.396846: 5134
2026-02-07 17:23:56.397299: 5107
2026-02-07 17:23:57.398446: 5071
2026-02-07 17:23:58.399623: 5143
2026-02-07 17:23:59.400884: 5071
2026-02-07 17:24:00.401317: 5143
2026-02-07 17:24:01.402537: 5134
2026-02-07 17:24:02.403775: 5170
2026-02-07 17:24:03.405027: 5134
2026-02-07 17:24:04.405253: 5134
2026-02-07 17:24:05.406554: 5134
2026-02-07 17:24:06.407699: 5107
2026-02-07 17:24:07.408917: 4917
2026-02-07 17:24:08.409275: 5170
2026-02-07 17:24:09.410429: 5170
2026-02-07 17:24:10.411651: 5170
2026-02-07 17:24:11.412882: 5170
2026-02-07 17:24:12.413864: 5134
2026-02-07 17:24:13.415095: 5143
2026-02-07 17:24:14.416300: 5098
2026-02-07 17:24:15.417283: 5134
2026-02-07 17:24:16.418422: 4999
2026-02-07 17:24:17.419562: 5170
2026-02-07 17:24:18.420785: 5170
2026-02-07 17:24:19.421258: 5143
2026-02-07 17:24:20.422392: 5071
2026-02-07 17:24:21.423525: 5107
2026-02-07 17:24:22.424664: 5143
2026-02-07 17:24:23.425313: 5134
2026-02-07 17:24:24.426437: 5107
2026-02-07 17:24:25.427642: 5206
2026-02-07 17:24:26.428844: 5196
2026-02-07 17:24:27.429232: 5196
2026-02-07 17:24:28.430428: 5196
2026-02-07 17:24:29.431620: 5196
2026-02-07 17:24:30.432761: 5196
2026-02-07 17:24:31.433281: 5206
2026-02-07 17:24:32.434468: 5232
2026-02-07 17:24:33.435639: 5232
2026-02-07 17:24:34.436769: 5196
2026-02-07 17:24:35.437308: 5170
2026-02-07 17:24:36.438524: 5196
2026-02-07 17:24:37.439723: 5196
2026-02-07 17:24:38.440838: 5206
2026-02-07 17:24:39.441307: 5196
2026-02-07 17:24:40.442430: 5232
2026-02-07 17:24:41.443571: 5196
2026-02-07 17:24:42.444696: 5232
2026-02-07 17:24:43.445250: 5206
2026-02-07 17:24:44.446371: 5206
2026-02-07 17:24:45.447499: 5196
2026-02-07 17:24:46.448623: 5196
2026-02-07 17:24:47.449288: 5232
2026-02-07 17:24:48.450482: 5206
2026-02-07 17:24:49.451637: 5196
2026-02-07 17:24:50.452770: 5196
2026-02-07 17:24:51.453257: 5196
2026-02-07 17:24:52.454392: 5196
2026-02-07 17:24:53.455514: 5196
2026-02-07 17:24:54.456649: 5196
2026-02-07 17:24:55.457244: 5196
2026-02-07 17:24:56.458361: 5196
2026-02-07 17:24:57.459550: 5196
2026-02-07 17:24:58.460760: 5196
2026-02-07 17:24:59.461237: 5206
2026-02-07 17:25:00.462438: 5196
2026-02-07 17:25:01.463582: 5196
2026-02-07 17:25:02.464710: 5206
2026-02-07 17:25:03.465244: 5160
2026-02-07 17:25:04.466389: 5196
2026-02-07 17:25:05.467521: 5134
2026-02-07 17:25:06.468647: 5196
2026-02-07 17:25:07.469299: 5196
2026-02-07 17:25:08.470418: 5196
2026-02-07 17:25:09.471547: 5196
2026-02-07 17:25:10.472758: 5196
2026-02-07 17:25:11.473295: 5196
2026-02-07 17:25:12.474419: 5206
2026-02-07 17:25:13.475654: 5071
2026-02-07 17:25:14.476859: 5170
2026-02-07 17:25:15.477336: 5134
2026-02-07 17:25:16.478581: 5170
2026-02-07 17:25:17.479772: 5098
2026-02-07 17:25:18.481021: 5179
2026-02-07 17:25:19.481275: 5170
2026-02-07 17:25:20.482473: 5206
2026-02-07 17:25:21.483621: 5170
2026-02-07 17:25:22.484775: 5170
2026-02-07 17:25:23.485259: 5206
2026-02-07 17:25:24.486474: 5170
2026-02-07 17:25:25.487685: 5170
2026-02-07 17:25:26.488848: 5134
2026-02-07 17:25:27.489327: 5134
2026-02-07 17:25:28.490576: 5134
2026-02-07 17:25:29.491723: 5134
2026-02-07 17:25:30.492865: 5134
2026-02-07 17:25:31.493260: 5170
2026-02-07 17:25:32.494413: 5098
2026-02-07 17:25:33.495559: 5134
2026-02-07 17:25:34.496740: 5134
2026-02-07 17:25:35.497327: 5206
2026-02-07 17:25:36.498494: 5143
2026-02-07 17:25:37.499637: 5071
2026-02-07 17:25:38.500859: 5044
2026-02-07 17:25:39.501335: 5098
2026-02-07 17:25:40.502485: 5143
2026-02-07 17:25:41.503716: 5098
2026-02-07 17:25:42.504861: 5170
2026-02-07 17:25:43.505259: 5107
2026-02-07 17:25:44.506455: 5170
2026-02-07 17:25:45.507625: 5170
2026-02-07 17:25:46.508796: 5134
2026-02-07 17:25:47.509369: 5134
2026-02-07 17:25:48.510499: 5035
2026-02-07 17:25:49.511720: 5170
2026-02-07 17:25:50.512892: 5170
2026-02-07 17:25:51.513332: 5170
2026-02-07 17:25:52.514483: 5062
2026-02-07 17:25:53.515704: 5170
2026-02-07 17:25:54.516858: 5206
2026-02-07 17:25:55.517292: 5134
2026-02-07 17:25:56.518424: 5098
2026-02-07 17:25:57.519682: 5170
2026-02-07 17:25:58.520916: 5170
2026-02-07 17:25:59.521255: 5134
2026-02-07 17:26:00.522467: 5107
2026-02-07 17:26:01.523711: 5134
2026-02-07 17:26:02.524897: 5134
2026-02-07 17:26:03.525308: 5098
2026-02-07 17:26:04.526517: 5170
2026-02-07 17:26:05.527661: 5134
2026-02-07 17:26:06.528786: 5196
2026-02-07 17:26:07.529317: 5206
2026-02-07 17:26:08.530503: 5196
2026-02-07 17:26:09.531641: 5232
2026-02-07 17:26:10.532785: 5196
2026-02-07 17:26:11.533314: 5206
2026-02-07 17:26:12.534448: 5232
2026-02-07 17:26:13.535585: 5196
2026-02-07 17:26:14.536716: 5196
2026-02-07 17:26:15.537278: 5196
2026-02-07 17:26:16.538480: 5232
2026-02-07 17:26:17.539615: 5232
2026-02-07 17:26:18.540756: 5196
2026-02-07 17:26:19.541235: 5232
2026-02-07 17:26:20.542360: 5206
2026-02-07 17:26:21.543484: 5196
2026-02-07 17:26:22.544607: 5196
2026-02-07 17:26:23.545248: 5196
2026-02-07 17:26:24.546372: 5206
2026-02-07 17:26:25.547568: 5232
2026-02-07 17:26:26.548784: 5206
2026-02-07 17:26:27.549241: 5196
2026-02-07 17:26:28.550415: 5196
2026-02-07 17:26:29.551545: 5196
2026-02-07 17:26:30.552668: 5196
2026-02-07 17:26:31.553270: 5170
2026-02-07 17:26:32.554413: 5196
2026-02-07 17:26:33.555553: 5206
2026-02-07 17:26:34.556686: 5206
2026-02-07 17:26:35.557267: 5196
2026-02-07 17:26:36.558507: 5232
2026-02-07 17:26:37.559641: 5196
2026-02-07 17:26:38.560766: 5232
2026-02-07 17:26:39.561240: 5196
2026-02-07 17:26:40.562367: 5196
2026-02-07 17:26:41.563494: 5196
2026-02-07 17:26:42.564628: 5196
2026-02-07 17:26:43.565306: 5196
2026-02-07 17:26:44.566522: 5268
2026-02-07 17:26:45.567648: 5196
2026-02-07 17:26:46.568817: 5196
2026-02-07 17:26:47.569264: 5196
2026-02-07 17:26:48.570458: 5196
2026-02-07 17:26:49.571633: 5196
2026-02-07 17:26:50.572828: 5196
2026-02-07 17:26:51.573259: 5196
2026-02-07 17:26:52.574474: 5232
2026-02-07 17:26:53.575667: 5232
2026-02-07 17:26:54.576790: 5232
2026-02-07 17:26:55.577234: 5196
2026-02-07 17:26:56.578393: 5196
2026-02-07 17:26:57.579553: 5232
2026-02-07 17:26:58.580783: 5098
2026-02-07 17:26:59.581323: 4881
2026-02-07 17:27:00.582482: 5107
2026-02-07 17:27:01.583702: 5134
2026-02-07 17:27:02.584872: 5143
2026-02-07 17:27:03.585276: 5107
2026-02-07 17:27:04.586428: 5107
2026-02-07 17:27:05.587573: 5134
2026-02-07 17:27:06.588723: 5241
2026-02-07 17:27:07.589334: 5134
2026-02-07 17:27:08.590561: 5134
2026-02-07 17:27:09.591724: 5134
2026-02-07 17:27:10.593023: 5071
2026-02-07 17:27:11.593263: 5170
2026-02-07 17:27:12.594404: 5107
2026-02-07 17:27:13.595602: 5134
2026-02-07 17:27:14.596771: 5179
2026-02-07 17:27:15.597263: 5071
2026-02-07 17:27:16.598408: 5035
2026-02-07 17:27:17.599617: 5107
2026-02-07 17:27:18.600776: 5143
2026-02-07 17:27:19.601255: 5206
2026-02-07 17:27:20.602416: 5134
2026-02-07 17:27:21.603667: 5098
2026-02-07 17:27:22.604874: 5170
2026-02-07 17:27:23.605348: 5035
2026-02-07 17:27:24.606500: 5035
2026-02-07 17:27:25.607697: 5044
2026-02-07 17:27:26.608855: 5035
2026-02-07 17:27:27.609242: 5107
2026-02-07 17:27:28.610432: 5134
2026-02-07 17:27:29.611566: 5044
2026-02-07 17:27:30.612706: 4999
2026-02-07 17:27:31.613257: 5107
2026-02-07 17:27:32.614438: 5107
2026-02-07 17:27:33.615575: 5107
2026-02-07 17:27:34.616793: 5107
2026-02-07 17:27:35.617281: 5071
2026-02-07 17:27:36.618439: 5044
2026-02-07 17:27:37.619580: 5035
2026-02-07 17:27:38.620774: 5044
2026-02-07 17:27:39.621265: 5143
2026-02-07 17:27:40.622418: 5044
2026-02-07 17:27:41.623564: 5044
2026-02-07 17:27:42.624702: 5044
2026-02-07 17:27:43.625335: 5107
2026-02-07 17:27:44.626549: 5071
2026-02-07 17:27:45.627684: 5107
2026-02-07 17:27:46.628833: 5179
2026-02-07 17:27:47.629304: 5044
2026-02-07 17:27:48.630465: 5071
2026-02-07 17:27:49.631602: 5179
2026-02-07 17:27:50.632771: 5071
2026-02-07 17:27:51.633248: 5143
2026-02-07 17:27:52.634437: 5196
2026-02-07 17:27:53.635581: 5241
2026-02-07 17:27:54.636704: 5196
2026-02-07 17:27:55.637238: 5196
2026-02-07 17:27:56.638442: 5196
2026-02-07 17:27:57.639566: 5170
2026-02-07 17:27:58.640689: 5196
2026-02-07 17:27:59.641299: 5196
2026-02-07 17:28:00.642454: 5241
2026-02-07 17:28:01.643582: 5196
2026-02-07 17:28:02.644705: 5206
2026-02-07 17:28:03.645310: 5196
2026-02-07 17:28:04.646489: 5196
2026-02-07 17:28:05.647659: 5196
2026-02-07 17:28:06.648833: 5196
2026-02-07 17:28:07.649242: 5206
2026-02-07 17:28:08.650374: 5196
2026-02-07 17:28:09.651560: 5206
2026-02-07 17:28:10.652680: 5196
2026-02-07 17:28:11.653237: 5196
2026-02-07 17:28:12.654418: 5196
2026-02-07 17:28:13.655541: 5206
2026-02-07 17:28:14.656705: 5196
2026-02-07 17:28:15.657238: 5206
2026-02-07 17:28:16.658407: 5196
2026-02-07 17:28:17.659529: 5196
2026-02-07 17:28:18.660657: 5196
2026-02-07 17:28:19.661233: 5196
2026-02-07 17:28:20.662358: 5160
2026-02-07 17:28:21.663581: 5196
2026-02-07 17:28:22.664713: 5196
2026-02-07 17:28:23.665235: 5196
2026-02-07 17:28:24.666355: 5232
2026-02-07 17:28:25.667479: 5196
2026-02-07 17:28:26.668635: 5206
2026-02-07 17:28:27.669237: 5241
2026-02-07 17:28:28.670429: 5232
2026-02-07 17:28:29.671609: 5232
2026-02-07 17:28:30.672799: 5196
2026-02-07 17:28:31.673308: 5232
2026-02-07 17:28:32.674512: 5196
2026-02-07 17:28:33.675658: 5196
2026-02-07 17:28:34.676777: 5196
2026-02-07 17:28:35.677234: 5196
2026-02-07 17:28:36.678428: 5196
2026-02-07 17:28:37.679541: 5196
2026-02-07 17:28:38.680674: 5206
2026-02-07 17:28:39.681299: 5206
2026-02-07 17:28:40.682421: 5196
2026-02-07 17:28:41.683577: 5196
2026-02-07 17:28:42.684709: 5196
2026-02-07 17:28:43.685258: 5206
2026-02-07 17:28:44.686474: 5107
2026-02-07 17:28:45.687689: 5107
2026-02-07 17:28:46.688905: 5107
2026-02-07 17:28:47.689321: 5143
2026-02-07 17:28:48.690484: 5179
2026-02-07 17:28:49.691635: 5098
2026-02-07 17:28:50.692817: 5107
2026-02-07 17:28:51.693270: 5071
2026-02-07 17:28:52.694401: 5170
2026-02-07 17:28:53.695541: 5170
2026-02-07 17:28:54.696693: 5035
2026-02-07 17:28:55.697286: 5071
2026-02-07 17:28:56.698466: 5143
2026-02-07 17:28:57.699613: 5134
2026-02-07 17:28:58.700777: 5143
2026-02-07 17:28:59.701254: 5170
2026-02-07 17:29:00.702441: 5107
2026-02-07 17:29:01.703599: 5044
2026-02-07 17:29:02.704813: 5134
2026-02-07 17:29:03.705277: 5179
2026-02-07 17:29:04.706427: 5044
2026-02-07 17:29:05.707609: 4972
2026-02-07 17:29:06.708794: 5107
2026-02-07 17:29:07.709260: 5107
2026-02-07 17:29:08.710450: 5107
2026-02-07 17:29:09.711734: 5134
2026-02-07 17:29:10.712871: 5107
2026-02-07 17:29:11.713331: 5143
2026-02-07 17:29:12.714488: 5134
2026-02-07 17:29:13.715641: 5170
2026-02-07 17:29:14.716866: 5071
2026-02-07 17:29:15.717255: 5107
2026-02-07 17:29:16.718401: 5071
2026-02-07 17:29:17.719620: 5143
2026-02-07 17:29:18.720795: 5143
2026-02-07 17:29:19.721259: 5071
2026-02-07 17:29:20.722495: 5107
2026-02-07 17:29:21.723647: 5080
2026-02-07 17:29:22.724799: 5071
2026-02-07 17:29:23.725335: 5098
2026-02-07 17:29:24.726488: 5035
2026-02-07 17:29:25.727848: 5071
2026-02-07 17:29:26.728840: 5143
2026-02-07 17:29:27.729317: 5071
2026-02-07 17:29:28.730519: 5107
2026-02-07 17:29:29.731726: 5179
2026-02-07 17:29:30.732950: 5143
2026-02-07 17:29:31.733291: 5035
2026-02-07 17:29:32.734427: 5107
2026-02-07 17:29:33.735569: 5143
2026-02-07 17:29:34.736805: 5107
2026-02-07 17:29:35.737320: 5143
2026-02-07 17:29:36.738547: 4981
2026-02-07 17:29:37.739768: 5080
2026-02-07 17:29:38.741203: 5071
2026-02-07 17:29:39.742354: 3230
2026-02-07 17:29:40.743480: 5196
2026-02-07 17:29:41.744605: 5170
2026-02-07 17:29:42.745299: 5196
2026-02-07 17:29:43.746443: 5196
2026-02-07 17:29:44.747570: 5196
2026-02-07 17:29:45.748701: 5196
2026-02-07 17:29:46.749284: 5134
2026-02-07 17:29:47.750425: 5196
2026-02-07 17:29:48.751593: 5196
2026-02-07 17:29:49.752792: 5196
2026-02-07 17:29:50.753240: 5196
2026-02-07 17:29:51.754461: 5170
2026-02-07 17:29:52.755619: 5196
2026-02-07 17:29:53.756753: 5196
2026-02-07 17:29:54.757308: 5196
2026-02-07 17:29:55.758445: 5196
2026-02-07 17:29:56.759576: 5170
2026-02-07 17:29:57.760705: 5196
2026-02-07 17:29:58.761308: 5196
2026-02-07 17:29:59.762456: 5170
2026-02-07 17:30:00.763580: 5170
2026-02-07 17:30:01.764738: 5206
2026-02-07 17:30:02.765282: 5160
2026-02-07 17:30:03.766407: 5196
2026-02-07 17:30:04.767577: 5206
2026-02-07 17:30:05.768720: 5196
2026-02-07 17:30:06.769290: 5196
2026-02-07 17:30:07.770480: 5196
2026-02-07 17:30:08.771616: 5232
2026-02-07 17:30:09.772745: 5071
2026-02-07 17:30:10.773244: 5196
2026-02-07 17:30:11.774371: 5241
2026-02-07 17:30:12.775499: 5206
2026-02-07 17:30:13.776629: 5196
2026-02-07 17:30:14.777302: 5206
2026-02-07 17:30:15.778487: 5196
2026-02-07 17:30:16.779610: 5196
2026-02-07 17:30:17.780752: 5196
2026-02-07 17:30:18.781251: 5196
2026-02-07 17:30:19.782375: 5196
2026-02-07 17:30:20.783571: 5196
2026-02-07 17:30:21.784713: 5196
2026-02-07 17:30:22.785240: 5196
2026-02-07 17:30:23.786364: 5196
2026-02-07 17:30:24.787489: 5196
2026-02-07 17:30:25.788671: 5196
2026-02-07 17:30:26.789239: 5196
2026-02-07 17:30:27.790439: 5134
2026-02-07 17:30:28.791588: 5196
2026-02-07 17:30:29.792721: 5196
2026-02-07 17:30:30.793328: 5196
2026-02-07 17:30:31.794539: 5143
2026-02-07 17:30:32.795812: 5143
2026-02-07 17:30:33.797018: 5107
2026-02-07 17:30:34.797241: 5080
2026-02-07 17:30:35.798425: 5170
2026-02-07 17:30:36.799599: 5196
2026-02-07 17:30:37.800690: 5241
2026-02-07 17:30:38.801273: 5196
2026-02-07 17:30:39.802398: 5196
2026-02-07 17:30:40.803524: 5206
2026-02-07 17:30:41.804651: 5196
2026-02-07 17:30:42.805295: 5232
2026-02-07 17:30:43.806444: 5206
2026-02-07 17:30:44.807576: 5196
2026-02-07 17:30:45.808699: 5232
2026-02-07 17:30:46.809243: 5196
2026-02-07 17:30:47.810370: 5206
2026-02-07 17:30:48.811560: 5196
2026-02-07 17:30:49.812694: 5134
2026-02-07 17:30:50.813302: 5196
2026-02-07 17:30:51.814425: 5134
2026-02-07 17:30:52.815583: 5206
2026-02-07 17:30:53.816722: 5134
2026-02-07 17:30:54.817256: 5196
2026-02-07 17:30:55.818478: 5134
2026-02-07 17:30:56.819622: 5035
2026-02-07 17:30:57.820795: 5044
2026-02-07 17:30:58.821329: 5071
2026-02-07 17:30:59.822564: 5143
2026-02-07 17:31:00.823742: 5044
2026-02-07 17:31:01.824889: 5107
2026-02-07 17:31:02.825260: 5107
2026-02-07 17:31:03.826439: 5107
2026-02-07 17:31:04.827585: 5143
2026-02-07 17:31:05.828733: 5143
2026-02-07 17:31:06.829299: 5143
2026-02-07 17:31:07.830523: 4945
2026-02-07 17:31:08.831749: 5044
2026-02-07 17:31:09.832962: 5107
2026-02-07 17:31:10.833336: 5116
2026-02-07 17:31:11.834498: 5071
2026-02-07 17:31:12.835632: 5107
2026-02-07 17:31:13.836804: 5107
2026-02-07 17:31:14.837309: 5107
2026-02-07 17:31:15.838445: 5080
2026-02-07 17:31:16.839650: 5170
2026-02-07 17:31:17.840089: 5080
2026-02-07 17:31:18.841247: 5134
2026-02-07 17:31:19.842397: 5044
2026-02-07 17:31:20.843542: 5107
2026-02-07 17:31:21.844707: 5143
2026-02-07 17:31:22.845321: 5107
2026-02-07 17:31:23.846585: 5107
2026-02-07 17:31:24.847723: 5134
2026-02-07 17:31:25.848930: 5071
2026-02-07 17:31:26.849274: 5107
2026-02-07 17:31:27.850504: 5071
2026-02-07 17:31:28.851653: 5107
2026-02-07 17:31:29.852886: 5107
2026-02-07 17:31:30.853250: 5143
2026-02-07 17:31:31.854377: 5107
2026-02-07 17:31:32.855552: 5107
2026-02-07 17:31:33.856688: 5107
2026-02-07 17:31:34.857255: 4999
2026-02-07 17:31:35.858409: 5134
2026-02-07 17:31:36.859545: 5071
